2018-Q1;9214708,51
2018-Q2;24329411,79
2018-Q3;17807820,99
2018-Q4;28684705,77
2019-Q1;14924051,07
2019-Q2;48639438,83
2019-Q3;35105020,45
2019-Q4;41333096,43
2020-Q1;72307629,80
2020-Q2;49069698,10
2020-Q3;52073231,25
2020-Q4;43522269,02
2021-Q1;47535693,63
2021-Q2;33542666,98
